KAZA TURU,KAZA TARIHI,AY,MEVSİM,KAZA SAAT,ILCE,MAHALLE,YOL,OLU SAYISI,YARALI SAYISI,TASIT SAYISI,SURUCU KUSURU,OLUS NEDENI,KAPLAMA CINSI,SERIT SAYISI,AYDINLATMA,YASAL HIZ LIMITI,ARAC CINSI,ARAC MODELI,SURUCU CINSIYET,SURUCU EGITIM DURUMU,EHLIYET YILI
Yaralamali,4/11/2017,4,bahar,13,MELIKGAZI,ALPASLAN,ORG. ESREF BITLIS BULV.,,1,3,47/1-b,Yandan carpma,Asfalt,3,Var,50,Kamyonet,2014,erkek,2 YIL SURELI YUKSEK,7
Yaralamali,4/11/2017,4,bahar,17,KOCASINAN,MIMARSINAN,KOCASINAN BULV.,,2,2,56/1-c,Arkadan carpma,Asfalt,3,Var,50,Otomobil,1982,erkek,ILKOGRETIM,4
Yaralamali,4/11/2017,4,bahar,19,KOCASINAN,YILDIZEVLER,KOCASINAN BULV.,,1,2,56/1-a,Yandan carpma,Asfalt,3,Var,50,Motosiklet,2015,erkek,LISE VE DENGI OKUL,10
Yaralamali,4/11/2017,4,bahar,18,KOCASINAN,MIMARSINAN,TUNA CD.,,2,2,52/1-a,Yandan carpma,Asfalt,3,Var,50,Kamyonet,2008,erkek,ILKOGRETIM,4
Yaralamali,4/12/2017,4,bahar,0,TALAS,MEVLANA,BATUHAN SK.,,1,2,67,Duran araca carpma,Asfalt,2,Var,50,Otobus,2014,erkek,ILKOGRETIM,1
Yaralamali,4/12/2017,4,bahar,18,KOCASINAN,OSMANGAZI,4361. SK.,,1,2,56/1-c,Arkadan carpma,Asfalt,1,Var,50,Kamyon,1994,erkek,ILKOKUL,22
Yaralamali,4/12/2017,4,bahar,17,KOCASINAN,CIRGALAN,CIRGALAN CD.,,1,2,57/1-a,Karsilikli carpisma,Asfalt,2,Yok,50,Otomobil,2000,erkek,LISE VE DENGI OKUL,6
Yaralamali,4/13/2017,4,bahar,0,MELIKGAZI,KOSK,TALAS BULV.,,1,2,53/1-b,Yandan carpma,Asfalt,2,Var,50,Motosiklet,2012,erkek,LISE VE DENGI OKUL,1
Yaralamali,4/13/2017,4,bahar,13,MELIKGAZI,TACETTINVELI,LALEZADE CD.,,1,2,57/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,1994,erkek,LISE VE DENGI OKUL,18
Yaralamali,4/13/2017,4,bahar,13,MELIKGAZI,30-Aug,OSMAN KAVUNCU BULV.,,1,2,52/1-a,Yandan carpma,Asfalt,4,Var,50,Kamyonet,2015,erkek,ILKOKUL,7
Yaralamali,4/13/2017,4,bahar,20,KOCASINAN,UGUREVLER,KOCASINAN BULV.,,2,2,46/2-c,Arkadan carpma,Asfalt,3,Var,50,Otomobil,1988,erkek,LISE VE DENGI OKUL,4
Yaralamali,4/13/2017,4,bahar,23,KOCASINAN,FEVZI CAKMAK,SIVAS BULV.,,1,2,56/1-c,Arkadan carpma,Asfalt,2,Var,50,Otomobil,2000,erkek,LISE VE DENGI OKUL,2
Yaralamali,4/14/2017,4,bahar,20,KOCASINAN,CIRGALAN,359. SK.,,2,2,47/1-b,Yandan carpma,Asfalt,2,Var,50,Otomobil,1990,erkek,LISE VE DENGI OKUL,9
Yaralamali,4/14/2017,4,bahar,13,MELIKGAZI,ANBAR,9 CD.,,1,1,67,Engel/Cisim ile carpisma,Asfalt,3,Var,50,Otomobil,1998,erkek,ILKOKUL,0
Yaralamali,4/15/2017,4,bahar,8,MELIKGAZI,AYDINLIKEVLER,MERIC SK.,,2,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Minibus,1998,erkek,2 YIL SURELI YUKSEK,6
Yaralamali,4/15/2017,4,bahar,9,MELIKGAZI,OSMAN KAVUNCU,OSMAN KAVUNCU BULV.,,1,1,47/1-c,Engel/Cisim ile carpisma,Asfalt,2,Var,50,Otomobil,2003,erkek,2 YIL SURELI YUKSEK,12
Yaralamali,4/15/2017,4,bahar,13,KOCASINAN,CIRGALAN,SIVAS BULV.,,2,2,56/1-c,Arkadan carpma,Asfalt,4,Var,50,Otomobil,2005,erkek,LISE VE DENGI OKUL,30
Yaralamali,4/15/2017,4,bahar,15,MELIKGAZI,DANISMENTGAZI,SEYH TACETTIN CD.,,1,1,52/1-a,Yayaya carpma,Asfalt,2,Var,50,Otomobil,1992,erkek,ILKOKUL,20
Yaralamali,4/15/2017,4,bahar,8,KOCASINAN,ZUMRUT,CELTIK SK.,,2,2,57/1-c,Yandan carpma,Asfalt,2,Var,50,Otomobil,1999,erkek,2 YIL SURELI YUKSEK,9
Yaralamali,4/15/2017,4,bahar,15,KOCASINAN,KAYABASI,100. SK.,,1,2,57/1-a,Yandan carpma,Asfalt,2,Var,50,Kamyonet,2000,erkek,LISE VE DENGI OKUL,9
Yaralamali,4/15/2017,4,bahar,22,KOCASINAN,GEVHER NESIBE,KOCASINAN BULV.,,1,2,47/1-b,Yandan carpma,Asfalt,3,Var,50,Otomobil,2011,erkek,LISE VE DENGI OKUL,24
Yaralamali,4/16/2017,4,bahar,23,TALAS,BAHCELIEVLER,,,1,1,52/1-a,Yayaya carpma,Asfalt,3,Var,50,Otomobil,2006,erkek,LISE VE DENGI OKUL,4
Yaralamali,4/16/2017,4,bahar,16,MELIKGAZI,GESI FATIH,ALPARSLAN TURKES BULV.,,1,1,60/1-a,Yayaya carpma,Asfalt,2,Var(Bozuk),50,Otomobil,2001,erkek,LISE VE DENGI OKUL,6
Yaralamali,4/17/2017,4,bahar,12,MELIKGAZI,ANBAR,ERDEK CD.,,1,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Kamyonet,2016,erkek,LISE VE DENGI OKUL,26
Yaralamali,4/17/2017,4,bahar,14,TALAS,MEVLANA,YAVUZ SULTAN SELIM CD.,,1,2,57/1-a,Yandan carpma,Asfalt,2,Var,50,Kamyonet,1989,erkek,ILKOKUL,3
Yaralamali,4/17/2017,4,bahar,20,MELIKGAZI,HUNAT,HOCA AHMED YESEVI BULV.,,1,2,67,Yandan carpma,Asfalt,2,Var,50,Motosiklet,2016,erkek,ILKOGRETIM,3
Yaralamali,4/18/2017,4,bahar,11,MELIKGAZI,CUMHURIYET,YOGUNBURC CD.,,1,2,47/1-b,"Devrilme,savrulma,takla",Asfalt,3,Var,50,Motosiklet,2016,erkek,ILKOKUL,1
Yaralamali,4/18/2017,4,bahar,16,KOCASINAN,SEKER,OSMAN KAVUNCU BULV.,,2,2,67,Duran araca carpma,Asfalt,1,Var,50,Otomobil,1996,kadin,LISE VE DENGI OKUL,0
Yaralamali,4/19/2017,4,bahar,1,KOCASINAN,SARAY BOSNA,BEKIR YILDIZ BULV.,,1,1,52/1-a,"Devrilme,savrulma,takla",Asfalt,3,Var,50,Kamyonet,2016,erkek,LISE VE DENGI OKUL,4
Yaralamali,4/19/2017,4,bahar,11,KOCASINAN,OSMANGAZI,SAMDAN SK.,,1,1,52/1-b,Yoldan cikma,Asfalt,2,Var(Bozuk),50,Motosiklet,2011,erkek,LISE VE DENGI OKUL,0
Yaralamali,4/19/2017,4,bahar,14,MELIKGAZI,ALPASLAN,ORG. ESREF BITLIS BULV.,,1,2,53/1-b,Yandan carpma,Asfalt,3,Var,50,Kamyonet,2007,erkek,LISE VE DENGI OKUL,31
Yaralamali,4/19/2017,4,bahar,18,MELIKGAZI,GERMIR,KONAKLAR CD.,,1,3,56/1-c,Arkadan carpma,Asfalt,4,Var(Bozuk),50,Otomobil,1997,erkek,ILKOKUL,8
Yaralamali,4/19/2017,4,bahar,21,MELIKGAZI,OSMAN KAVUNCU,AHMET GAZI AYHAN BULV.,,2,2,56/1-c,Arkadan carpma,Asfalt,3,Var,50,Otomobil,2004,erkek,ILKOGRETIM,4
Yaralamali,4/20/2017,4,bahar,15,MELIKGAZI,HUNAT,HOCA AHMED YESEVI BULV.,,2,2,52/1-b,Arkadan carpma,Asfalt,2,Var(Bozuk),50,Kamyonet,1998,erkek,LISE VE DENGI OKUL,7
Yaralamali,4/20/2017,4,bahar,14,MELIKGAZI,OSMAN KAVUNCU,GIRNE SEHITLERI CD.,,1,2,47/1-b,Yandan carpma,Asfalt,3,Var(Bozuk),50,Otomobil,2000,erkek,LISE VE DENGI OKUL,0
Yaralamali,4/20/2017,4,bahar,10,KOCASINAN,MEVLANA,,,1,2,47/1-b,Yandan carpma,Asfalt,3,Var,50,Otomobil,1997,erkek,EGITIM ENSTITUSU,22
Yaralamali,4/20/2017,4,bahar,18,MELIKGAZI,TACETTINVELI,INONU BULV.,,2,1,52/1-a,Yayaya carpma,Asfalt,2,Var,50,Otomobil,2001,erkek,LISE VE DENGI OKUL,11
Yaralamali,4/21/2017,4,bahar,2,KOCASINAN,MITHATPASA,ZIRAAT CD.,,2,2,46/2-c,Karsilikli carpisma,Asfalt,2,Var,50,Otomobil,2005,erkek,ILKOGRETIM,12
Yaralamali,4/21/2017,4,bahar,8,MELIKGAZI,ALPASLAN,SHT. UTGM. MUSTAFA SIMSEK BULV.,,3,2,47/1-b,Yandan carpma,Asfalt,2,Var,50,Otomobil,2012,erkek,EGITIM ENSTITUSU,21
Yaralamali,4/21/2017,4,bahar,15,KOCASINAN,YENI,5. CD.,,1,2,52/1-a,Yandan carpma,Asfalt,2,Yok,50,Otomobil,1991,erkek,LISE VE DENGI OKUL,5
Yaralamali,4/21/2017,4,bahar,10,KOCASINAN,BARBAROS,KALDIRIM CD.,,2,2,47/1-b,Yandan carpma,Asfalt,4,Var,50,Otomobil,1992,erkek,YUKSEK OKUL (LISANS),27
Yaralamali,4/21/2017,4,bahar,16,MELIKGAZI,YILDIRIM BEYAZIT,FEDA SK.,,2,2,57/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,2011,erkek,ILKOGRETIM,3
Yaralamali,4/21/2017,4,bahar,17,MELIKGAZI,GULUK,NECIP FAZIL BULV.,,1,5,52/1-a,Arkadan carpma,Asfalt,2,Var,50,Otobus,2008,erkek,2 YIL SURELI YUKSEK,28
Yaralamali,4/21/2017,4,bahar,17,MELIKGAZI,OSMAN KAVUNCU,OSMAN KAVUNCU BULV.,,1,3,53/1-a,Karsilikli carpisma,Asfalt,2,Var,50,Kamyonet,2008,erkek,LISE VE DENGI OKUL,4
Yaralamali,4/21/2017,4,bahar,21,KOCASINAN,SEKER,OSMAN KAVUNCU BULV.,,1,3,46/2-c,Arkadan carpma,Asfalt,2,Var,50,Minibus,2001,erkek,LISE VE DENGI OKUL,0
Yaralamali,4/21/2017,4,bahar,21,TALAS,YENIDOGAN,,,1,2,53/1-b,Yandan carpma,Asfalt,2,Var,50,Motosiklet,2016,erkek,ILKOGRETIM,1
Yaralamali,4/22/2017,4,bahar,15,TALAS,KICIKOY,,,1,1,52/1-a,Yayaya carpma,Asfalt,2,Var,50,Otomobil,1992,erkek,2 YIL SURELI YUKSEK,24
Yaralamali,4/22/2017,4,bahar,17,MELIKGAZI,BAHCELIEVLER,GESI CD.,,3,2,56/1-c,Arkadan carpma,Asfalt,2,Yok,50,Otomobil,2001,erkek,LISE VE DENGI OKUL,16
Yaralamali,4/23/2017,4,bahar,9,KOCASINAN,ARGINCIK,,,1,3,67,Yandan carpma,Asfalt,2,Var,50,Otomobil,1989,erkek,LISE VE DENGI OKUL,6
Yaralamali,4/23/2017,4,bahar,11,KOCASINAN,GEVHER NESIBE,KOCASINAN BULV.,,2,2,47/1-b,Yandan carpma,Asfalt,2,Var,50,Kamyonet,2013,erkek,ORTAOKUL,4
Yaralamali,4/23/2017,4,bahar,12,MELIKGAZI,BAHCELIEVLER,KOCASINAN 2. CD.,,1,2,52/1-a,Yandan carpma,Asfalt,2,Yok,50,Kamyonet,2006,erkek,2 YIL SURELI YUKSEK,9
Yaralamali,4/23/2017,4,bahar,15,MELIKGAZI,TACETTINVELI,DELIKLITAS CD.,,1,2,56/1-c,Arkadan carpma,Asfalt,2,Var,50,Otomobil,1993,erkek,ILKOGRETIM,6
Yaralamali,4/23/2017,4,bahar,18,MELIKGAZI,ALPASLAN,ASIK VEYSEL BULV.,,1,2,56/1-a,Arkadan carpma,Asfalt,3,Var,50,Motosiklet,2015,erkek,LISE VE DENGI OKUL,6
Yaralamali,4/23/2017,4,bahar,20,KOCASINAN,MIMARSINAN,FUZULI CD.,,1,2,67,Duran araca carpma,Asfalt,2,Var,50,Otobus,2006,kadin,LISE VE DENGI OKUL,0
Yaralamali,4/24/2017,4,bahar,9,KOCASINAN,SANAYI,3589. SK.,,1,2,56/1-a,Yandan carpma,Asfalt,4,Var,50,Otomobil,2005,erkek,ILKOKUL,20
Yaralamali,4/24/2017,4,bahar,13,MELIKGAZI,KOSK,TALAS BULV.,,1,2,56/1-a,"Devrilme,savrulma,takla",Asfalt,3,Var,50,Kamyonet,1998,erkek,EGITIM ENSTITUSU,19
Yaralamali,4/24/2017,4,bahar,19,MELIKGAZI,KAZIMKARABEKIR,ESKIBAG CD.,,1,2,54/1-b,Karsilikli carpisma,Asfalt,2,Var,50,Kamyonet,2012,erkek,LISE VE DENGI OKUL,10
Yaralamali,4/24/2017,4,bahar,22,KOCASINAN,SEKER,OSMAN KAVUNCU BULV.,,2,2,56/1-c,Engel/Cisim ile carpisma,Asfalt,2,Var,50,Kamyonet,2004,erkek,LISE VE DENGI OKUL,7
Yaralamali,4/25/2017,4,bahar,2,TALAS,BAHCELIEVLER,,,1,1,52/1-a,Engel/Cisim ile carpisma,Asfalt,2,Var,50,Otomobil,2008,kadin,ILKOKUL,0
Yaralamali,4/25/2017,4,bahar,11,KOCASINAN,FEVZI CAKMAK,NIL CD.,,1,1,52/1-b,Yayaya carpma,Asfalt,2,Var,50,Otomobil,1997,erkek,LISE VE DENGI OKUL,30
Yaralamali,4/25/2017,4,bahar,11,TALAS,BAHCELIEVLER,INCILI SK.,,4,2,47/1-b,Yandan carpma,Asfalt,3,Var,50,Otomobil,1988,erkek,ILKOKUL,27
Yaralamali,4/25/2017,4,bahar,17,KOCASINAN,GEVHER NESIBE,GOK GECIDI SK.,,1,3,52/1-b,Yandan carpma,Asfalt,2,Var,50,Otomobil,1993,erkek,2 YIL SURELI YUKSEK,0
Yaralamali,4/25/2017,4,bahar,19,KOCASINAN,MIMARSINAN,SIVAS BULV.,,1,2,47/1-b,Yandan carpma,Asfalt,3,Var,50,Motosiklet,2016,erkek,LISE VE DENGI OKUL,26
Yaralamali,4/25/2017,4,bahar,20,TALAS,YENIDOGAN,,,1,2,56/1-c,Arkadan carpma,Asfalt,3,Var,50,Otomobil,2004,erkek,LISE VE DENGI OKUL,7
Yaralamali,4/25/2017,4,bahar,23,KOCASINAN,YENISEHIR,,,1,2,52/1-a,Yandan carpma,Asfalt,1,Var,50,Otomobil,1998,erkek,2 YIL SURELI YUKSEK,5
Yaralamali,4/25/2017,4,bahar,8,KOCASINAN,BARBAROS,ERKILET BULV.,,2,4,56/1-c,Arkadan carpma,Asfalt,3,Var,50,Otomobil,1997,erkek,LISE VE DENGI OKUL,7
Yaralamali,4/25/2017,4,bahar,18,KOCASINAN,ERKILET,HACI OSMAN CD.,,3,2,56/1-b,Yandan carpma,Asfalt,2,Var,50,Otomobil,1997,erkek,ILKOKUL,8
Yaralamali,4/26/2017,4,bahar,1,MELIKGAZI,KOSK,TALAS BULV.,,5,2,52/1-a,Arkadan carpma,Asfalt,3,Var,50,Otomobil,1990,erkek,LISE VE DENGI OKUL,0
Yaralamali,4/26/2017,4,bahar,11,MELIKGAZI,ANBAR,29. CD.,,1,3,52/1-a,Yandan carpma,Asfalt,2,Var,50,Kamyon,1994,erkek,ILKOKUL,2
Yaralamali,4/26/2017,4,bahar,20,KOCASINAN,SANAYI,OSMAN KAVUNCU BULV.,,1,1,52/1-a,Yayaya carpma,Asfalt,3,Var,50,Kamyonet,2007,erkek,LISE VE DENGI OKUL,28
Yaralamali,4/26/2017,4,bahar,22,MELIKGAZI,TINAZTEPE,3049. SK.,,1,2,46/2-c,Karsilikli carpisma,Asfalt,1,Var,50,Kamyonet,1993,erkek,ILKOGRETIM,3
Yaralamali,4/27/2017,4,bahar,8,KOCASINAN,YILDIZEVLER,SIVAS BULV.,,1,2,47/1-b,Yandan carpma,Asfalt,2,Var,50,Otomobil,2013,erkek,LISE VE DENGI OKUL,39
Yaralamali,4/27/2017,4,bahar,13,MELIKGAZI,ALPASLAN,ASIK VEYSEL BULV.,,1,2,56/1-c,Arkadan carpma,Asfalt,2,Var,50,Motosiklet,2016,erkek,LISE VE DENGI OKUL,7
Yaralamali,4/27/2017,4,bahar,14,KOCASINAN,MIMARSINAN,MURAT CD.,,1,2,57/1-a,Yandan carpma,Asfalt,2,Var,50,Kamyonet,2006,erkek,LISE VE DENGI OKUL,23
Yaralamali,4/27/2017,4,bahar,14,MELIKGAZI,30-Aug,ANAMUR CD.,,1,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Kamyonet,2015,erkek,LISE VE DENGI OKUL,9
Yaralamali,4/27/2017,4,bahar,19,KOCASINAN,TURGUT REIS,TURGUT REIS CD.,,2,2,57/1-a,Yandan carpma,Asfalt,3,Var,50,Kamyonet,2014,erkek,LISE VE DENGI OKUL,6
Yaralamali,4/27/2017,4,bahar,21,TALAS,MEVLANA,,,3,2,53/1-b,Karsilikli carpisma,Asfalt,2,Var,50,Kamyonet,2004,erkek,ILKOGRETIM,4
Yaralamali,4/28/2017,4,bahar,8,MELIKGAZI,YILDIRIM BEYAZIT,,,1,2,57/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,2011,erkek,LISE VE DENGI OKUL,8
Yaralamali,4/28/2017,4,bahar,11,MELIKGAZI,CUMHURIYET,INONU BULV.,,1,1,74,Yayaya carpma,Asfalt,4,Var,50,Kamyonet,2009,erkek,LISE VE DENGI OKUL,8
Yaralamali,4/28/2017,4,bahar,13,KOCASINAN,KOCASINAN,,,1,1,52/1-a,Yoldan cikma,Asfalt,3,Var(Bozuk),50,Otomobil,2006,kadin,LISE VE DENGI OKUL,0
Yaralamali,4/28/2017,4,bahar,13,TALAS,MEVLANA,,,1,2,57/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,1998,erkek,LISE VE DENGI OKUL,8
Yaralamali,4/28/2017,4,bahar,16,TALAS,MEVLANA,MEHMET AKIF ERSOY CD.,,1,1,67,Yayaya carpma,Asfalt,2,Var,50,Kamyonet,2016,erkek,2 YIL SURELI YUKSEK,6
Yaralamali,4/28/2017,4,bahar,19,KOCASINAN,MIMARSINAN,TUNA CD.,,2,1,52/1-b,Engel/Cisim ile carpisma,Asfalt,3,Var,50,Otomobil,1994,erkek,LISE VE DENGI OKUL,1
Yaralamali,4/28/2017,4,bahar,11,KOCASINAN,MITHATPASA,BEKIR YILDIZ BULV.,,2,1,52/1-a,Engel/Cisim ile carpisma,Asfalt,3,Var,50,Otomobil,2013,kadin,LISE VE DENGI OKUL,1
Yaralamali,4/28/2017,4,bahar,12,KOCASINAN,SEKER,MUHSIN YAZICIOGLU BULV.,,1,1,52/1-a,Yoldan cikma,Asfalt,3,Var,50,Otomobil,1995,kadin,LISE VE DENGI OKUL,1
Yaralamali,4/29/2017,4,bahar,12,MELIKGAZI,HUNAT,SIVAS BULV.,,1,1,52/1-b,"Devrilme,savrulma,takla",Asfalt,2,Var,50,Motosiklet,2016,erkek,2 YIL SURELI YUKSEK,29
Yaralamali,4/29/2017,4,bahar,13,KOCASINAN,ARGINCIK,163. SK.,,1,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Motosiklet,2012,erkek,ILKOKUL,8
Yaralamali,4/29/2017,4,bahar,15,KOCASINAN,YENI,3. CD.,,1,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Kamyonet,1998,erkek,2 YIL SURELI YUKSEK,6
Yaralamali,4/29/2017,4,bahar,16,MELIKGAZI,HURRIYET,HASAN TAHSIN BULV.,,2,2,47/1-b,Yandan carpma,Asfalt,3,Var,50,Kamyon,1989,erkek,LISE VE DENGI OKUL,3
Yaralamali,4/29/2017,4,bahar,16,MELIKGAZI,YILDIRIM BEYAZIT,ARIF CD.,,1,2,57/1-a,Yandan carpma,Asfalt,3,Var,50,Motosiklet,2011,erkek,LISE VE DENGI OKUL,30
Yaralamali,4/29/2017,4,bahar,16,TALAS,YENIDOGAN,,,1,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Motosiklet,2014,erkek,LISE VE DENGI OKUL,5
Yaralamali,4/29/2017,4,bahar,18,MELIKGAZI,OSMAN KAVUNCU,OSMAN KAVUNCU BULV.,,2,3,56/1-c,Arkadan carpma,Asfalt,3,Var,50,Otomobil,2011,erkek,2 YIL SURELI YUKSEK,24
Yaralamali,4/29/2017,4,bahar,23,MELIKGAZI,YILDIRIM BEYAZIT,SIVAS BULV.,,1,3,46/2-c,Yandan carpma,Asfalt,2,Var,50,Kamyonet,2004,erkek,ILKOGRETIM,10
Yaralamali,4/30/2017,4,bahar,13,KOCASINAN,ERCIYESEVLER,BOZANTI CD.,,2,2,52/1-a,Yandan carpma,Asfalt,3,Var,50,Kamyonet,2005,erkek,LISE VE DENGI OKUL,12
Yaralamali,4/30/2017,4,bahar,11,MELIKGAZI,BAHCELIEVLER,GESI CD.,,5,2,47/1-c,Yandan carpma,Asfalt,3,Var,50,Otomobil,2006,erkek,ILKOKUL,45
Yaralamali,4/30/2017,4,bahar,12,MELIKGAZI,GESI FATIH,GUN SAZAK CD.,,2,1,52/1-a,Yoldan cikma,Asfalt,2,Var,50,Otomobil,2000,erkek,LISE VE DENGI OKUL,4
Yaralamali,4/30/2017,4,bahar,14,MELIKGAZI,SIRINTEPE,GAFFAR OKKAN BULV.,,3,2,47/1-b,Yandan carpma,Asfalt,3,Var,50,Otomobil,1999,erkek,LISE VE DENGI OKUL,7
Yaralamali,4/30/2017,4,bahar,19,KOCASINAN,FEVZI CAKMAK,MUSTAFA KEMAL PASA BULV.,,1,1,52/1-a,Yayaya carpma,Asfalt,4,Var,50,Otomobil,2007,erkek,ORTAOKUL,11
Yaralamali,4/30/2017,4,bahar,23,MELIKGAZI,YILDIRIM BEYAZIT,KONAKLAR_1 CD.,,2,2,52/1-a,Yandan carpma,Asfalt,4,Var,50,Kamyonet,2015,erkek,2 YIL SURELI YUKSEK,4
Yaralamali,5/1/2017,5,bahar,9,KOCASINAN,MIMARSINAN,TUNA CD.,,1,2,56/1-c,Arkadan carpma,Asfalt,3,Var,30,Kamyonet,2016,erkek,LISE VE DENGI OKUL,17
Yaralamali,5/1/2017,5,bahar,16,TALAS,YENIDOGAN,,,1,2,54/1-a,Yandan carpma,Asfalt,2,Yok,50,Motorlu Bisiklet,2016,erkek,ILKOGRETIM,1
Yaralamali,5/1/2017,5,bahar,17,MELIKGAZI,HURRIYET,FIRAT CD.,,1,2,53/1-a,Yandan carpma,Asfalt,2,Var,50,Minibus,2005,erkek,LISE VE DENGI OKUL,34
Yaralamali,5/1/2017,5,bahar,16,KOCASINAN,MIMARSINAN,KOPRULU CD.,,2,2,53/1-b,Yandan carpma,Asfalt,2,Var,50,Otomobil,1993,erkek,LISE VE DENGI OKUL,13
Yaralamali,5/2/2017,5,bahar,8,MELIKGAZI,ERENKOY,ERCIYES BULV.,,1,2,47/1-c,Arkadan carpma,Asfalt,3,Var,50,Kamyon,2011,erkek,ILKOKUL,19
Yaralamali,5/2/2017,5,bahar,10,KOCASINAN,MIMARSINAN,KOCASINAN BULV.,,2,3,52/1-b,Arkadan carpma,Asfalt,3,Var,50,Kamyon,2013,erkek,ILKOKUL,18
Yaralamali,5/2/2017,5,bahar,20,MELIKGAZI,TACETTINVELI,SHT. MIRALAY NAZIM BEY BULV.,,1,1,52/1-a,Engel/Cisim ile carpisma,Asfalt,3,Var,50,Otomobil,1998,erkek,LISE VE DENGI OKUL,1
Yaralamali,5/3/2017,5,bahar,7,HACILAR,KARPUZSEKISI,43 CD.,,1,2,47/1-b,Yandan carpma,Asfalt,2,Var,50,Otomobil,1993,erkek,LISE VE DENGI OKUL,6
Yaralamali,5/3/2017,5,bahar,11,MELIKGAZI,ESENTEPE,AHMET GAZI AYHAN BULV.,,1,2,53/1-b,Yandan carpma,Asfalt,3,Var,50,Ambulans,2013,erkek,LISE VE DENGI OKUL,28
Yaralamali,5/3/2017,5,bahar,14,KOCASINAN,FEVZI CAKMAK,NIL CD.,,1,2,47/1-b,Yandan carpma,Asfalt,3,Var,50,Otomobil,2005,erkek,ILKOKUL,13
Yaralamali,5/3/2017,5,bahar,15,MELIKGAZI,HUNAT,SIVAS BULV.,,1,2,53/1-a,Yandan carpma,Asfalt,3,Yok,50,Kamyonet,2003,erkek,ILKOGRETIM,2
Yaralamali,5/3/2017,5,bahar,18,MELIKGAZI,GULUK,NECIP FAZIL BULV.,,1,1,67,Yayaya carpma,Asfalt,3,Var,50,Ozel Amacli,2013,erkek,ILKOKUL,24
Yaralamali,5/4/2017,5,bahar,4,TALAS,KICIKOY,,,3,1,52/1-b,Engel/Cisim ile carpisma,Asfalt,2,Var,50,Otomobil,1993,erkek,LISE VE DENGI OKUL,6
Yaralamali,5/4/2017,5,bahar,15,KOCASINAN,OYMAAGAC,ZAFER CD.,,1,2,53/1-b,Yandan carpma,Asfalt,3,Var,50,Otomobil,2005,kadin,2 YIL SURELI YUKSEK,4
Yaralamali,5/4/2017,5,bahar,21,KOCASINAN,FEVZI CAKMAK,FUZULI CD.,,1,2,56/1-a,Yandan carpma,Asfalt,2,Var,50,Kamyonet,2014,erkek,LISE VE DENGI OKUL,6
Yaralamali,5/4/2017,5,bahar,11,KOCASINAN,MEVLANA,3541. SK.,,1,2,67,Yan yana carpisma,Asfalt,2,Var,50,Otomobil,1996,erkek,ORTAOKUL,4
Yaralamali,5/4/2017,5,bahar,15,MELIKGAZI,ESENYURT,DELIKLIKAYA CD.,,1,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,1990,erkek,ILKOKUL,27
Yaralamali,5/4/2017,5,bahar,16,KOCASINAN,FEVZI CAKMAK,FUZULI CD.,,2,2,47/1-b,Yandan carpma,Asfalt,2,Var,50,Motosiklet,2008,erkek,LISE VE DENGI OKUL,7
Yaralamali,5/5/2017,5,bahar,12,TALAS,MEVLANA,,,1,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Kamyonet,2013,erkek,LISE VE DENGI OKUL,8
Yaralamali,5/5/2017,5,bahar,14,MELIKGAZI,ALPASLAN,EMRAH CD.,,1,2,47/1-c,"Devrilme,savrulma,takla",Asfalt,2,Var,50,Motosiklet,2016,erkek,ILKOKUL,20
Yaralamali,5/5/2017,5,bahar,18,MELIKGAZI,YILDIRIM BEYAZIT,ORGENERAL HULUSI AKAR BULV.,,1,2,56/1-c,Arkadan carpma,Asfalt,2,Var,50,Otomobil,2001,erkek,LISE VE DENGI OKUL,14
Yaralamali,5/5/2017,5,bahar,19,KOCASINAN,ERCIYESEVLER,NIYAZI BAHCECIOGLU CD.,,1,2,47/1-b,Yandan carpma,Asfalt,3,Var,50,Kamyonet,2004,erkek,2 YIL SURELI YUKSEK,8
Yaralamali,5/6/2017,5,bahar,12,TALAS,TABLAKAYA,HALEF HOCA CD.,,4,2,47/1-b,Yandan carpma,Asfalt,2,Var,50,Otobus,1998,erkek,ORTAOKUL,19
Yaralamali,5/6/2017,5,bahar,21,MELIKGAZI,DANISMENTGAZI,TANYERI SK.,,1,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,1984,erkek,ILKOGRETIM,5
Yaralamali,5/6/2017,5,bahar,22,MELIKGAZI,BATTALGAZI,KARTAL BULV.,,2,1,67,Engel/Cisim ile carpisma,Asfalt,3,Var,50,Otomobil,2012,erkek,LISE VE DENGI OKUL,5
